,ASSETME,CORR,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2017-01-20 21:00:00+00:00,244.73000000000002,0.8447657346520332,0.0025712249407103785,0.0009316194999999805,0.021077642279567176,0.014360466513034797,0.05912689676987075,-0.010868994272604467,0.0,9764586.195,244730.00000000003,244730.00000000003,0.0,0.024450221696688045,244730.00000000003,244730.00000000003,1,-2.5242000000105235e-05,0.024450221696688045,0.024450221696688045,"[{'id': 'aa32f3f4ade14755b81817d8d3185547', 'dt': Timestamp('2017-01-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-20 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': 0}]",2017-01-20 21:00:00+00:00,2017-01,2017-01-20 14:31:00+00:00,970.0,10009316.195,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 244.73000000000002}]",9.691910942133397e-05,7.02170216087746,0.0,0.0,0,173.96686320761899,9764586.195,243760.0,243760.0,13,[],0.0
2017-01-23 21:00:00+00:00,248.92000000000002,0.7467590238701304,0.0028686642279398314,0.001347371499999861,0.027771507649210523,0.011721038362953795,0.058942918681294795,-0.016695023648278944,-62992.47999999998,9701593.715,311880.0,311880.0,0.0,0.031146034720479616,311880.0,311880.0,2,-2.5242000000105235e-05,0.031146034720479616,0.031146034720479616,"[{'id': 'aa32f3f4ade14755b81817d8d3185547', 'dt': Timestamp('2017-01-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-20 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': 1}]",2017-01-23 21:00:00+00:00,2017-01,2017-01-23 14:31:00+00:00,4157.519999999553,10013473.715,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 248.92000000000002}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 62.96}]",0.000415365037831128,8.45039579790065,0.0,0.0,0,242.40030780466563,9764586.195,244730.00000000003,244730.00000000003,14,"[{'amount': 1000, 'dt': Timestamp('2017-01-23 21:00:00+0000', tz='UTC'), 'price': 62.99148, 'order_id': 'aa32f3f4ade14755b81817d8d3185547', 'sid': Equity(1894 [MSFT]), 'commission': None}]",0.0
2017-01-24 21:00:00+00:00,254.61,0.966806084960591,0.003510605411125973,0.0019723714999999586,0.03347179272492729,0.018208034801827866,0.06121960478024821,-0.001182221550218412,0.0,9701593.715,318130.0,318130.0,0.0,0.03175037646235139,318130.0,318130.0,2,-2.5242000000105235e-05,0.03175037646235139,0.03175037646235139,[],2017-01-24 21:00:00+00:00,2017-01,2017-01-24 14:31:00+00:00,6250.0,10019723.715,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 254.61}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 63.52}]",0.0006241590259170593,9.431743536888318,0.0,0.0,0,342.7141303340299,9701593.715,311880.0,311880.0,15,[],0.0
2017-01-25 21:00:00+00:00,254.47,0.8064930338249537,0.0034302244386479404,0.001974371500000016,0.03293872466360687,0.027021220762084575,0.06611331923519623,-0.004417398447459831,0.0,9701593.715,318150.0,318150.0,0.0,0.031752309145763415,318150.0,318150.0,2,-2.5242000000105235e-05,0.031752309145763415,0.031752309145763415,[],2017-01-25 21:00:00+00:00,2017-01,2017-01-25 14:31:00+00:00,20.0,10019743.715,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 254.47}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 63.68}]",1.9960630222026765e-06,9.058626578743784,0.0,0.0,0,332.1675978371652,9701593.715,318130.0,318130.0,16,[],0.0
2017-01-26 21:00:00+00:00,252.51000000000002,-0.532611848290946,0.0034690280390093807,0.001837271499999904,0.027907659564763366,0.025947523751619128,0.06486575065913437,-0.0018080803507515592,0.0,9701593.715,316779.00000000006,316779.00000000006,0.0,0.03161980583190951,316779.00000000006,316779.00000000006,2,-0.00013682984704966797,0.031752309145763415,0.03161980583190951,[],2017-01-26 21:00:00+00:00,2017-01,2017-01-26 14:31:00+00:00,-1371.0,10018372.715,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 252.51000000000002}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 64.269}]",-0.00013682984704976864,7.845710666204997,0.0,0.0,0,50.913510375911244,9701593.715,318150.0,318150.0,17,[],0.0
2017-01-27 21:00:00+00:00,252.95000000000002,0.3594350067839664,0.0033810639498006163,0.0020323714999999076,0.02933406600694059,0.02433697823592129,0.0639793626163875,-0.0026645898266406958,0.0,9701593.715,318730.0,318730.0,0.0,0.03180835360866383,318730.0,318730.0,2,-0.00013682984704966797,0.03180835360866383,0.03180835360866383,[],2017-01-27 21:00:00+00:00,2017-01,2017-01-27 14:31:00+00:00,1951.0,10020323.715,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 252.95000000000002}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 65.78}]",0.0001947422056955972,8.40898799104037,0.0,0.0,0,54.727026568986844,9701593.715,316779.00000000006,316779.00000000006,18,[],0.0
2017-01-30 21:00:00+00:00,250.63,0.12815401185276787,0.003608137158925242,0.0017352714999998575,0.02141843437537577,0.01798442492529384,0.06797932910084309,0.006635808307961238,0.0,9701593.715,315759.0,315759.0,0.0,0.031521202156252516,315759.0,315759.0,2,-0.000296497407120031,0.03180835360866383,0.031521202156252516,[],2017-01-30 21:00:00+00:00,2017-01,2017-01-30 14:31:00+00:00,-2971.0,10017352.715,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 250.63}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 65.129}]",-0.00029649740712001105,6.375159154084648,0.0,0.0,0,19.29194548818916,9701593.715,318730.0,318730.0,19,[],0.0
2017-01-31 21:00:00+00:00,251.93,-0.24650051882549504,0.0035120587037005134,0.0018173714999998314,0.02138589880407808,0.01789479617312928,0.06626819633620201,0.0066430911610545745,0.0,9701593.715,316580.0,316580.0,0.0,0.03160057002465344,316580.0,316580.0,2,-0.000296497407120031,0.03180835360866383,0.03160057002465344,[],2017-01-31 21:00:00+00:00,2017-01,2017-01-31 14:31:00+00:00,821.0,10018173.715,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 251.93}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 64.65}]",8.195778099850948e-05,6.516119512036545,0.0,0.0,0,19.692051431700477,9701593.715,315759.0,315759.0,20,[],0.0
2017-02-01 21:00:00+00:00,249.24,-0.5428713627976358,0.0037848606382057696,0.0014413714999998994,0.01568613690380655,0.018297663553992205,0.06461343947728736,0.0073078280794759976,0.0,9701593.715,312820.0,312820.0,0.0,0.031236975913172565,312820.0,312820.0,2,-0.0005898013046377995,0.03180835360866383,0.031236975913172565,[],2017-02-01 21:00:00+00:00,2017-02,2017-02-01 14:31:00+00:00,-3760.0,10014413.715,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 249.24}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 63.58}]",-0.0003753179079306612,4.568574479624518,0.0,0.0,0,10.022322624412128,9701593.715,316580.0,316580.0,21,[],0.0
2017-02-02 21:00:00+00:00,251.55,-0.7814585952009067,0.0037163193606169573,0.001631371500000034,0.017107559281230665,0.018968493183594504,0.06306037763598112,0.007232597664169088,0.0,9701593.715,314720.0,314720.0,0.0,0.03142074109846309,314720.0,314720.0,2,-0.0005898013046377995,0.03180835360866383,0.03142074109846309,"[{'id': '9478ab41b4c04bd5bc1dbc5b9161e92d', 'dt': Timestamp('2017-02-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-02-02 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': 0}]",2017-02-02 21:00:00+00:00,2017-02,2017-02-02 14:31:00+00:00,1900.0,10016313.715,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 235.69879000000003, 'last_sale_price': 251.55}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 63.17}]",0.00018972653358173552,5.026122240374469,0.0,0.0,0,11.081168125838634,9701593.715,312820.0,312820.0,22,[],0.0
2017-02-03 21:00:00+00:00,251.33,-0.6749294745253228,0.003635915055395092,0.0016477050000001103,0.016448918074896197,0.02599233812770141,0.06476409521216196,0.005634556301659616,-251456.66500000004,9450137.05,566340.0,566340.0,0.0,0.05654083737954553,566340.0,566340.0,2,-0.0005898013046377995,0.05654083737954553,0.05654083737954553,"[{'id': '9478ab41b4c04bd5bc1dbc5b9161e92d', 'dt': Timestamp('2017-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-02-02 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': 1}]",2017-02-03 21:00:00+00:00,2017-02,2017-02-03 14:31:00+00:00,163.33500000089407,10016477.05,"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 243.57772750000004, 'last_sale_price': 251.33}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 63.68}]",1.6306897392404096e-05,4.963049375533819,0.0,0.0,0,10.945972967162607,9701593.715,314720.0,314720.0,23,"[{'amount': 1000, 'dt': Timestamp('2017-02-03 21:00:00+0000', tz='UTC'), 'price': 251.455665, 'order_id': '9478ab41b4c04bd5bc1dbc5b9161e92d', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.0
2017-02-06 21:00:00+00:00,257.769,0.3959638693724357,0.005293409751953003,0.0029315050000000564,0.031638346067923706,0.02415772073159217,0.064039702000809,-0.003510821744436186,0.0,9450137.05,579178.0,579178.0,0.0,0.05774850995432634,579178.0,579178.0,2,-0.0005898013046377995,0.05774850995432634,0.05774850995432634,[],2017-02-06 21:00:00+00:00,2017-02,2017-02-06 14:31:00+00:00,12838.0,10029315.05,"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 243.57772750000004, 'last_sale_price': 257.769}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 63.64}]",0.0012816881560169247,5.80931169320919,0.0,0.0,0,19.05434137639593,9450137.05,566340.0,566340.0,24,[],0.0
2017-02-07 21:00:00+00:00,257.48,0.4383511024144827,0.005220947482455909,0.002852705000000011,0.029460713597039553,0.02420253510767445,0.06276525946753539,-0.0030102645250889588,0.0,9450137.05,578390.0,578390.0,0.0,0.0576744717460776,578390.0,578390.0,2,-0.0005898013046377995,0.05774850995432634,0.0576744717460776,[],2017-02-07 21:00:00+00:00,2017-02,2017-02-07 14:31:00+00:00,-788.0,10028527.05,"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 243.57772750000004, 'last_sale_price': 257.48}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 63.43}]",-7.856967261188341e-05,5.502649141524715,0.0,0.0,0,17.946565951369163,9450137.05,579178.0,579178.0,25,[],0.0
2017-02-08 21:00:00+00:00,262.079,0.41480695352095337,0.0056816807743607445,0.0037635050000000003,0.03699483240241458,0.02554465637075598,0.06150657078714183,-0.0023055391924837634,0.0,9450137.05,587498.0,587498.0,0.0,0.05852952384436411,587498.0,587498.0,2,-0.0005898013046377995,0.05852952384436411,0.05852952384436411,[],2017-02-08 21:00:00+00:00,2017-02,2017-02-08 14:31:00+00:00,9108.0,10037635.05,"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 243.57772750000004, 'last_sale_price': 262.079}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 63.34}]",0.000908209147224559,6.411258036472821,0.0,0.0,0,23.20582258366671,9450137.05,578390.0,578390.0,26,[],0.0
2017-02-09 21:00:00+00:00,269.2,0.8977679929922024,0.006924611655702751,0.005259704999999837,0.044913262898618744,0.0316287854287669,0.06218268335546672,0.013929321455185587,0.0,9450137.05,602460.0,602460.0,0.0,0.059930781767483655,602460.0,602460.0,2,-0.0005898013046377995,0.059930781767483655,0.059930781767483655,[],2017-02-09 21:00:00+00:00,2017-02,2017-02-09 14:31:00+00:00,14962.0,10052597.05,"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 243.57772750000004, 'last_sale_price': 269.2}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 64.06}]",0.001490590156492999,7.074730096179841,0.0,0.0,0,31.803680981036628,9450137.05,587498.0,587498.0,27,[],0.0
2017-02-10 21:00:00+00:00,269.23,0.7999626771171757,0.006820150077019521,0.005259704999999837,0.04330406966922808,0.035699963594094,0.06158963314145869,0.012388400550365473,0.0,9450137.05,602460.0,602460.0,0.0,0.059930781767483655,602460.0,602460.0,2,-0.0005898013046377995,0.059930781767483655,0.059930781767483655,[],2017-02-10 21:00:00+00:00,2017-02,2017-02-10 14:31:00+00:00,0.0,10052597.05,"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 243.57772750000004, 'last_sale_price': 269.23}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 64.0}]",0.0,6.926552014233208,0.0,0.0,0,31.230594744391663,9450137.05,602460.0,602460.0,28,[],0.0
2017-02-13 21:00:00+00:00,280.6,0.5051204942795043,0.009213125939748911,0.007605704999999796,0.054430987311080946,0.04133687289903687,0.06172332812033206,0.03236584950763631,0.0,9450137.05,625920.0,625920.0,0.0,0.06211953712588397,625920.0,625920.0,2,-0.0005898013046377995,0.06211953712588397,0.06211953712588397,[],2017-02-13 21:00:00+00:00,2017-02,2017-02-13 14:31:00+00:00,23460.0,10076057.05,"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 243.57772750000004, 'last_sale_price': 280.6}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 64.72}]",0.0023337252934056973,7.15179874336376,0.0,0.0,0,44.331405375211084,9450137.05,602460.0,602460.0,29,[],0.0
2017-02-14 21:00:00+00:00,280.98,0.526383156670611,0.009071615247723834,0.0076666049999998265,0.052661815915374055,0.04549721781265137,0.061112638164338054,0.03070631171963703,0.0,9450137.05,626529.0,626529.0,0.0,0.0621762194848166,626529.0,626529.0,2,-0.0005898013046377995,0.0621762194848166,0.0621762194848166,[],2017-02-14 21:00:00+00:00,2017-02,2017-02-14 14:31:00+00:00,609.0,10076666.05,"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 243.57772750000004, 'last_sale_price': 280.98}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 64.569}]",6.044030884089224e-05,7.0772152414028415,0.0,0.0,0,43.93370825541106,9450137.05,625920.0,625920.0,30,[],0.0
2017-02-15 21:00:00+00:00,279.76,-0.24042690204729134,0.009032701144715959,0.007418704999999859,0.04969467871287472,0.050955331617142274,0.061018979674438076,0.025696586557829443,0.0,9450137.05,624050.0,624050.0,0.0,0.061945445017322756,624050.0,624050.0,2,-0.0005898013046377995,0.0621762194848166,0.061945445017322756,[],2017-02-15 21:00:00+00:00,2017-02,2017-02-15 14:31:00+00:00,-2479.0,10074187.05,"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 243.57772750000004, 'last_sale_price': 279.76}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.99248, 'last_sale_price': 64.53}]",-0.0002460139085387336,6.657022387389804,0.0,0.0,0,37.592095566074384,9450137.05,626529.0,626529.0,31,[],0.0
